Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Zoe Baldwin	F	So	25	21	8	29	1.1600	2	3	0	0
Eden Self	F	Sr	24	15	14	29	1.2083	2	2	4	1
Marissa Halligan	F	Jr	25	10	16	26	1.0400	2	2	1	0
Jane Bradley	F	So	25	9	8	17	0.6800	2	1	0	0
Kristina Carroll	D	Fr	23	4	7	11	0.4783	2	0	0	0
Ryan Bartz	F	Fr	25	5	4	9	0.3600	0	2	0	0
Jessica Morin	F	Jr	16	3	5	8	0.5000	0	1	0	0
Emma Griffith	F	Fr	25	1	6	7	0.2800	0	0	0	0
Erica Colligan	D	So	24	1	6	7	0.2917	0	0	0	0
Sarah Baldwin	D	Sr	25	0	5	5	0.2000	0	0	0	0
Tierney Boisvert	D	Fr	25	3	0	3	0.1200	1	0	0	0
Emma Dunn	D	Fr	25	1	2	3	0.1200	0	1	0	0
Jessica Wagoner	F	So	25	1	2	3	0.1200	0	0	0	0
Coleen MacNally	D	Jr	21	0	3	3	0.1429	0	0	0	0
Julie Haney	D	Fr	25	0	2	2	0.0800	0	0	0	0
Alex Koerte	F/D	Sr	25	0	1	1	0.0400	0	0	0	0
Stefanie Whalen	G	So	1	0	0	0	0.0000	0	0	0	0
Caitlin Connelly	G	Fr	22	0	0	0	0.0000	0	0	0	0
Nicolle Defoster	G		2	0	0	0	0.0000	0	0	0	0
