Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erika Martin	F	Jr	24	6	7	13	0.5417	4	8	2	2	0	0
Katrina Hawkins	F	Sr	24	4	6	10	0.4167	16	35	1	2	0	0
McKenzie Haskins	F	Jr	24	1	9	10	0.4167	17	34	0	0	0	0
Jenny Jones	F	Jr	19	5	4	9	0.4737	3	6	0	0	0	0
Cassidy Colhoun	F	So	23	4	5	9	0.3913	1	2	1	2	0	0
Kristina Block	F	Fr	24	3	6	9	0.3750	0	0	2	0	0	0
Jillian Rowland	D	Fr	24	2	6	8	0.3333	13	26	0	2	0	0
Kaitlyn Perrins	D	Jr	24	2	5	7	0.2917	12	35	1	0	0	0
Erika Bronk	F	Sr	22	1	6	7	0.3182	5	10	0	0	0	0
Kasandra Petersen	D/G	So	22	3	3	6	0.2727	7	14	0	1	0	0
Emma McFarlane	D	So	24	3	1	4	0.1667	2	4	1	0	0	0
Marissa Janiga	F/G	So	22	3	1	4	0.1818	4	8	0	2	0	0
Kirajean Frost	F	Fr	24	2	2	4	0.1667	5	10	0	0	0	0
Marie Soukup	F	Sr	24	1	1	2	0.0833	1	2	0	0	0	0
Michelle Jones	F	Fr	16	0	2	2	0.1250	4	8	0	0	0	0
Karlee Kaufman	D	Jr	8	1	0	1	0.1250	0	0	0	0	0	0
Lyndsey Gallaway	D	So	24	0	1	1	0.0417	22	44	0	0	0	0
Haley Porterfield	F	So	8	0	0	0	0.0000	0	0	0	0	0	0
Kelsey Stanton	F	So	4	0	0	0	0.0000	0	0	0	0	0	0
Sydney Isbell	G	So	18	0	0	0	0.0000	0	0	0	0	0	0
Kimberly Miller	F	Sr	23	0	0	0	0.0000	0	0	0	0	0	0
