Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Izzy Bagi	D	Jr	27	10	22	32	1.1852	8	16	2	3	1	0
Mackenzie Boardman	F	Sr	25	13	16	29	1.1600	9	18	3	4	1	0
Kara Violette	F	So	27	12	15	27	1.0000	10	20	1	3	1	0
Julie Matthias	F	Fr	27	17	6	23	0.8519	4	8	6	3	4	1
Elizabeth Scala	F	Jr	24	13	10	23	0.9583	7	14	3	5	0	0
Sam Girard	F	Fr	27	14	7	21	0.7778	7	14	1	2	0	0
Erin Hall	D	Jr	27	9	11	20	0.7407	7	14	2	1	0	0
Emily Lissner	F	So	27	3	16	19	0.7037	7	14	1	0	0	0
Taylor McGee	D	Sr	27	6	12	18	0.6667	8	16	2	2	2	0
Lauren Abbenante	F	So	27	7	8	15	0.5556	4	8	1	3	0	1
Danielle Doherty	F	Fr	24	5	6	11	0.4583	0	0	0	0	0	0
Maeve Reilly	F	Fr	19	5	3	8	0.4211	0	0	1	1	0	0
Tori Messina	D	Fr	27	0	8	8	0.2963	8	16	0	0	0	0
Amanda Kewer	F	Fr	22	0	7	7	0.3182	3	6	0	0	0	0
Jackie Gellner	D	Fr	27	0	7	7	0.2593	7	14	0	0	0	0
Kati Goguen	F	Sr	27	0	5	5	0.1852	4	8	0	0	0	0
Megan Meskill	D	Sr	25	0	5	5	0.2000	7	14	0	0	0	0
Kelsey Goostrey	F	So	14	4	0	4	0.2857	2	4	1	0	0	0
Meghan O'Donnell	F	Jr	17	1	1	2	0.1176	1	2	0	0	0	0
Livvy Konaxis	F	Jr	9	0	2	2	0.2222	2	15	0	0	0	0
Aubrey Ashmun	F	Fr	7	1	0	1	0.1429	0	0	0	0	0	0
Sierra Hannough	F	So	3	0	1	1	0.3333	0	0	0	0	0	0
Alex Barnes	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Tessie Salatas	G	So	14	0	0	0	0.0000	0	0	0	0	0	0
Siobhan Burke	G	So	6	0	0	0	0.0000	0	0	0	0	0	0
