Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Holly Carrie-Mattimoe	F	Sr	36	10	16	26	0.7222	4	8	0	4	1	1
Shiann Darkangelo	F	So	35	16	8	24	0.6857	23	57	4	4	0	0
Nicole Ferrara	F	So	36	10	14	24	0.6667	6	23	4	2	0	0
Melissa Piacentini	F	Fr	36	9	14	23	0.6389	14	28	1	2	1	0
Margot Scharfe	F	Jr	36	11	11	22	0.6111	11	22	2	5	0	1
Akane Hosoyamada	D	Jr	36	4	12	16	0.4444	13	26	0	1	0	0
Kaillie Goodnough	D	So	36	2	13	15	0.4167	18	36	1	0	0	0
Jacquie Greco	D	Sr	36	10	3	13	0.3611	14	28	0	2	0	0
Nicole Renault	D	Fr	36	2	11	13	0.3611	16	32	2	0	0	0
Brittney Krebs	D	Jr	36	1	12	13	0.3611	11	22	0	0	1	0
Julie Knerr	F	So	36	4	6	10	0.2778	3	6	1	0	0	1
Sadie St. Germain	F	Jr	36	7	2	9	0.2500	5	10	2	0	1	0
Laurie Kingsbury	F	Fr	6	5	4	9	1.5000	2	4	1	0	0	0
Caitlin Roach	D	Jr	18	1	7	8	0.4444	2	4	0	0	0	0
Allie LaCombe	F	So	34	4	3	7	0.2059	1	2	1	1	0	0
Danielle Leslie	D	Fr	36	0	6	6	0.1667	9	18	0	0	0	0
Cara Johnson	F	Jr	36	0	4	4	0.1111	11	22	0	0	0	0
Emily Auerbacher	F	Fr	36	1	0	1	0.0278	1	2	1	0	0	0
Jenesica Drinkwater	G	Jr	12	0	1	1	0.0833	2	4	0	0	0	0
Kallie Billadeau	G	Jr	25	0	1	1	0.0400	1	2	0	0	0	0
Julie Bengis	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Marianne Thomaris	F	Fr	29	0	0	0	0.0000	2	4	0	0	0	0
