Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jen Munhofen	F	Fr	27	5	7	12	0.4444	1	1	0	0
Brooke Bestwick	D	Sr	27	3	8	11	0.4074	1	2	0	0
Anita Khar	F	Jr	27	4	2	6	0.2222	1	3	0	0
Caitlin Warren	F	Fr	24	3	3	6	0.2500	0	1	0	0
Lindsay Murao	F	Sr	26	2	4	6	0.2308	1	1	0	0
Briana Jentner	F/D	Jr	26	1	5	6	0.2308	0	0	0	0
Andrea Skinner	F	Fr	26	1	4	5	0.1923	0	0	0	0
Maryann Nowak	F	So	24	3	1	4	0.1667	0	0	0	0
Pearle Nerenberg	F	So	27	2	2	4	0.1481	0	1	0	0
Allison Simpson	F/D	Jr	27	0	4	4	0.1481	0	0	0	0
Jamie Ramenofsky	D	So	27	1	2	3	0.1111	0	0	0	0
Erin Ellis	F	Sr	27	2	0	2	0.0741	0	0	0	0
Sarah Carter	F	Jr	27	1	1	2	0.0741	0	0	0	0
Pam Hannah	F	So	27	1	0	1	0.0370	0	0	0	0
Emily Cabral	D	Fr	27	0	1	1	0.0370	0	0	0	0
Lara Kelly	D	So	27	0	1	1	0.0370	0	0	0	0
Becky Fisher	F/D	Fr	27	0	0	0	0.0000	0	0	0	0
Flora Vineberg	G	Fr	7	0	0	0	0.0000	0	0	0	0
Liz Connelly	G	Sr	14	0	0	0	0.0000	0	0	0	0
Sanya Sandahl	G	Sr	18	0	0	0	0.0000	0	0	0	0
Kelly Pike	C	Sr	26	0	0	0	0.0000	0	0	0	0
